"","Monthly_Date","Store","Dept","Monthly_Sales","Region"
"82658",2012-05-01,"11","74",85906.23,1
"82659",2012-05-01,"11","79",124324.11,4
"82660",2012-05-01,"11","80",58519.36,2
"82661",2012-05-01,"11","81",52015.73,2
"82662",2012-05-01,"11","82",95331.82,2
"82663",2012-05-01,"11","83",13248.6,1
"82664",2012-05-01,"11","85",8304.73,4
"82665",2012-05-01,"11","87",62118.09,4
"82666",2012-05-01,"11","90",192374.14,3
"82667",2012-05-01,"11","91",167570.3,4
"82668",2012-05-01,"11","92",305676.91,4
"82669",2012-05-01,"11","93",135636.65,2
"82670",2012-05-01,"11","94",165073.9,4
"82671",2012-05-01,"11","95",319467.17,1
"82672",2012-05-01,"11","96",89971.98,3
"82673",2012-05-01,"11","97",63976.32,2
"82674",2012-05-01,"11","98",34724.14,4
"82675",2012-05-01,"11","99",520,2
"82676",2012-05-01,"12","1",52780.32,3
"82677",2012-05-01,"12","2",317372.95,3
"82678",2012-05-01,"12","3",47249.15,3
"82679",2012-05-01,"12","4",111180.9,4
"82680",2012-05-01,"12","5",78700.72,1
"82681",2012-05-01,"12","6",21664.67,2
"82682",2012-05-01,"12","7",132006.88,2
"82683",2012-05-01,"12","8",173689.35,4
"82684",2012-05-01,"12","9",93377.91,1
"82685",2012-05-01,"12","10",80683.12,3
"82686",2012-05-01,"12","11",80536.89,1
"82687",2012-05-01,"12","12",20410.15,2
"82688",2012-05-01,"12","13",194914.93,1
"82689",2012-05-01,"12","14",77642.05,1
"82690",2012-05-01,"12","16",49558.13,3
"82691",2012-05-01,"12","17",47999.4,4
"82692",2012-05-01,"12","18",22.96,3
"82693",2012-05-01,"12","19",12320.13,2
"82694",2012-05-01,"12","20",29345.9,3
"82695",2012-05-01,"12","21",16097.05,3
"82696",2012-05-01,"12","22",34377.9,3
"82697",2012-05-01,"12","23",160843.18,1
"82698",2012-05-01,"12","24",40179.9,2
"82699",2012-05-01,"12","25",89695.68,1
"82700",2012-05-01,"12","26",51848.99,3
"82701",2012-05-01,"12","27",6287.77,4
"82702",2012-05-01,"12","28",3362.03,2
"82703",2012-05-01,"12","29",27335.52,4
"82704",2012-05-01,"12","30",25224.72,1
"82705",2012-05-01,"12","31",11593.23,4
"82706",2012-05-01,"12","32",47511.14,1
"82707",2012-05-01,"12","33",39951.15,2
"82708",2012-05-01,"12","34",121236.67,3
"82709",2012-05-01,"12","35",14050.81,2
"82710",2012-05-01,"12","36",17368.3,1
"82711",2012-05-01,"12","38",239674.56,3
"82712",2012-05-01,"12","40",203510.51,1
"82713",2012-05-01,"12","41",2544.96,1
"82714",2012-05-01,"12","42",27057.75,3
"82715",2012-05-01,"12","44",29918.64,1
"82716",2012-05-01,"12","46",159612.33,1
"82717",2012-05-01,"12","47",-548,4
"82718",2012-05-01,"12","49",439.56,3
"82719",2012-05-01,"12","52",16532.65,3
"82720",2012-05-01,"12","54",298.28,2
"82721",2012-05-01,"12","55",36618.86,4
"82722",2012-05-01,"12","56",11497.67,1
"82723",2012-05-01,"12","58",11285,2
"82724",2012-05-01,"12","59",1254.02,3
"82725",2012-05-01,"12","60",1638,1
"82726",2012-05-01,"12","67",38120.4,3
"82727",2012-05-01,"12","71",30274.34,1
"82728",2012-05-01,"12","72",208742.32,1
"82729",2012-05-01,"12","74",69901.61,2
"82730",2012-05-01,"12","78",5,2
"82731",2012-05-01,"12","79",174352.22,2
"82732",2012-05-01,"12","80",291.35,4
"82733",2012-05-01,"12","81",29632.77,1
"82734",2012-05-01,"12","82",62864.96,1
"82735",2012-05-01,"12","83",810.6,3
"82736",2012-05-01,"12","85",9227.16,1
"82737",2012-05-01,"12","87",53065.12,1
"82738",2012-05-01,"12","90",46758.21,4
"82739",2012-05-01,"12","91",29512.52,2
"82740",2012-05-01,"12","92",97523.67,2
"82741",2012-05-01,"12","93",2465.4,3
"82742",2012-05-01,"12","94",4161.02,1
"82743",2012-05-01,"12","95",187517.16,2
"82744",2012-05-01,"12","96",18.98,3
"82745",2012-05-01,"12","97",9805.43,2
"82746",2012-05-01,"12","98",2623.59,2
"82747",2012-05-01,"13","1",140212.96,1
"82748",2012-05-01,"13","2",306628.02,1
"82749",2012-05-01,"13","3",67394.17,4
"82750",2012-05-01,"13","4",177653.99,3
"82751",2012-05-01,"13","5",153678.8,4
"82752",2012-05-01,"13","6",24397.36,4
"82753",2012-05-01,"13","7",228843.58,2
"82754",2012-05-01,"13","8",140550.21,1
"82755",2012-05-01,"13","9",194409.18,2
"82756",2012-05-01,"13","10",120860.85,1
"82757",2012-05-01,"13","11",76743.05,1
"82758",2012-05-01,"13","12",33869.84,1
"82759",2012-05-01,"13","13",183360.45,3
"82760",2012-05-01,"13","14",114801.86,4
"82761",2012-05-01,"13","16",223286.15,4
"82762",2012-05-01,"13","17",61314.29,2
"82763",2012-05-01,"13","18",128.4,2
"82764",2012-05-01,"13","19",14091.08,2
"82765",2012-05-01,"13","20",33266.61,4
"82766",2012-05-01,"13","21",32320.88,1
"82767",2012-05-01,"13","22",52781.59,3
"82768",2012-05-01,"13","23",119431.21,4
"82769",2012-05-01,"13","24",33663.71,2
"82770",2012-05-01,"13","25",62925.28,3
"82771",2012-05-01,"13","26",47406.23,3
"82772",2012-05-01,"13","27",8454.58,1
"82773",2012-05-01,"13","28",4874,2
"82774",2012-05-01,"13","29",23004.38,1
"82775",2012-05-01,"13","30",20180.22,2
"82776",2012-05-01,"13","31",11720.13,1
"82777",2012-05-01,"13","32",47564.41,4
"82778",2012-05-01,"13","33",32910.77,3
"82779",2012-05-01,"13","34",97474.15,2
"82780",2012-05-01,"13","35",21437.93,2
"82781",2012-05-01,"13","36",9164.03,3
"82782",2012-05-01,"13","37",12930.82,2
"82783",2012-05-01,"13","38",373735.77,3
"82784",2012-05-01,"13","40",319261.31,2
"82785",2012-05-01,"13","41",4527.39,3
"82786",2012-05-01,"13","42",34766.7,4
"82787",2012-05-01,"13","44",37659.48,1
"82788",2012-05-01,"13","45",8.97,1
"82789",2012-05-01,"13","46",180411.56,3
"82790",2012-05-01,"13","47",20,2
"82791",2012-05-01,"13","48",4399,3
"82792",2012-05-01,"13","49",34347.15,4
"82793",2012-05-01,"13","50",8207,1
"82794",2012-05-01,"13","52",18248.27,2
"82795",2012-05-01,"13","54",393.82,1
"82796",2012-05-01,"13","55",52300.21,2
"82797",2012-05-01,"13","56",124434.72,1
"82798",2012-05-01,"13","58",20740,3
"82799",2012-05-01,"13","59",1723.81,2
"82800",2012-05-01,"13","60",4076.4,4
"82801",2012-05-01,"13","67",107368.05,4
"82802",2012-05-01,"13","71",34204.89,2
"82803",2012-05-01,"13","72",273901.81,2
"82804",2012-05-01,"13","74",107965.16,3
"82805",2012-05-01,"13","79",217210.98,4
"82806",2012-05-01,"13","80",82244.86,1
"82807",2012-05-01,"13","81",149175.89,2
"82808",2012-05-01,"13","82",131724.93,4
"82809",2012-05-01,"13","83",19856.16,1
"82810",2012-05-01,"13","85",22197.01,2
"82811",2012-05-01,"13","87",63767.76,2
"82812",2012-05-01,"13","90",476845.4,2
"82813",2012-05-01,"13","91",336470.86,3
"82814",2012-05-01,"13","92",678472.89,4
"82815",2012-05-01,"13","93",220049.64,1
"82816",2012-05-01,"13","94",348007.8,4
"82817",2012-05-01,"13","95",616108.2,3
"82818",2012-05-01,"13","96",38695.04,3
"82819",2012-05-01,"13","97",116491.72,3
"82820",2012-05-01,"13","98",57302.86,1
"82821",2012-05-01,"13","99",950,3
"82822",2012-05-01,"14","1",77603.04,4
"82823",2012-05-01,"14","2",311271.35,4
"82824",2012-05-01,"14","3",45872.13,1
"82825",2012-05-01,"14","4",212553.61,4
"82826",2012-05-01,"14","5",77873.52,1
"82827",2012-05-01,"14","6",19915.67,2
"82828",2012-05-01,"14","7",167059.68,4
"82829",2012-05-01,"14","8",220595.37,1
"82830",2012-05-01,"14","9",114843.28,1
"82831",2012-05-01,"14","10",83833.89,1
"82832",2012-05-01,"14","11",72119.58,1
"82833",2012-05-01,"14","12",24140.05,2
"82834",2012-05-01,"14","13",232348.95,1
"82835",2012-05-01,"14","14",94750.26,1
"82836",2012-05-01,"14","16",232251.14,2
"82837",2012-05-01,"14","17",82547.97,3
"82838",2012-05-01,"14","18",26.79,2
"82839",2012-05-01,"14","19",9636.7,1
"82840",2012-05-01,"14","20",41648.94,3
"82841",2012-05-01,"14","21",30033.17,4
"82842",2012-05-01,"14","22",61542.04,2
"82843",2012-05-01,"14","23",144858.82,3
"82844",2012-05-01,"14","24",32874.63,1
"82845",2012-05-01,"14","25",62115.38,3
"82846",2012-05-01,"14","26",46935.6,3
"82847",2012-05-01,"14","27",8528.71,4
"82848",2012-05-01,"14","28",4622.61,1
"82849",2012-05-01,"14","29",37653.72,1
"82850",2012-05-01,"14","30",27537.5,3
"82851",2012-05-01,"14","31",10985,3
"82852",2012-05-01,"14","32",58891.31,1
"82853",2012-05-01,"14","33",32819.45,3
"82854",2012-05-01,"14","34",117787.27,3
"82855",2012-05-01,"14","35",19109.42,1
"82856",2012-05-01,"14","36",21369,2
"82857",2012-05-01,"14","38",422934.36,4
"82858",2012-05-01,"14","40",298511.92,2
"82859",2012-05-01,"14","41",16688.29,3
"82860",2012-05-01,"14","42",33904.25,2
"82861",2012-05-01,"14","44",20549.38,4
"82862",2012-05-01,"14","46",146768.95,2
"82863",2012-05-01,"14","47",15,4
"82864",2012-05-01,"14","49",49152.67,4
"82865",2012-05-01,"14","50",8387,3
"82866",2012-05-01,"14","51",50.2,4
"82867",2012-05-01,"14","52",10580.18,4
"82868",2012-05-01,"14","54",222.44,1
"82869",2012-05-01,"14","55",37388.99,1
"82870",2012-05-01,"14","56",71855.39,4
"82871",2012-05-01,"14","58",21937,3
"82872",2012-05-01,"14","59",1305.78,2
"82873",2012-05-01,"14","60",1476,1
"82874",2012-05-01,"14","67",90331.17,3
"82875",2012-05-01,"14","71",33867.04,4
"82876",2012-05-01,"14","72",279159.31,1
"82877",2012-05-01,"14","74",94148.13,2
"82878",2012-05-01,"14","79",152609.16,3
"82879",2012-05-01,"14","80",142611.52,3
"82880",2012-05-01,"14","81",159874.57,2
"82881",2012-05-01,"14","82",92587.07,3
"82882",2012-05-01,"14","83",43067.54,4
"82883",2012-05-01,"14","85",9127.42,4
"82884",2012-05-01,"14","87",68753.05,2
"82885",2012-05-01,"14","90",417757.64,2
"82886",2012-05-01,"14","91",352482.15,1
"82887",2012-05-01,"14","92",738105.49,1
"82888",2012-05-01,"14","93",241368.08,2
"82889",2012-05-01,"14","94",258091.47,2
"82890",2012-05-01,"14","95",571593.33,4
"82891",2012-05-01,"14","96",9.98,4
"82892",2012-05-01,"14","97",102903.24,4
"82893",2012-05-01,"14","98",70709.41,3
"82894",2012-05-01,"14","99",548,3
"82895",2012-05-01,"15","1",37994.36,1
"82896",2012-05-01,"15","2",100243.86,1
"82897",2012-05-01,"15","3",25471.68,4
"82898",2012-05-01,"15","4",49406.74,1
"82899",2012-05-01,"15","5",36242.58,4
"82900",2012-05-01,"15","6",13536.38,4
"82901",2012-05-01,"15","7",70865.6,1
"82902",2012-05-01,"15","8",81269.49,3
"82903",2012-05-01,"15","9",76623.15,1
"82904",2012-05-01,"15","10",48462.03,4
"82905",2012-05-01,"15","11",67218.77,1
"82906",2012-05-01,"15","12",17227.22,1
"82907",2012-05-01,"15","13",71634.17,3
"82908",2012-05-01,"15","14",47578.65,3
"82909",2012-05-01,"15","16",144252.27,2
"82910",2012-05-01,"15","17",37302.55,2
"82911",2012-05-01,"15","18",-0.4,4
"82912",2012-05-01,"15","19",4124.16,2
"82913",2012-05-01,"15","20",18076.25,1
"82914",2012-05-01,"15","21",10342.96,3
"82915",2012-05-01,"15","22",29347.44,2
"82916",2012-05-01,"15","23",83918.59,3
"82917",2012-05-01,"15","24",18033.41,4
"82918",2012-05-01,"15","25",38621.3,4
"82919",2012-05-01,"15","26",21352.29,4
"82920",2012-05-01,"15","27",5184.72,4
"82921",2012-05-01,"15","28",2585.95,3
"82922",2012-05-01,"15","29",17357.31,4
"82923",2012-05-01,"15","30",14599.43,2
"82924",2012-05-01,"15","31",6098.46,4
"82925",2012-05-01,"15","32",21316.85,2
"82926",2012-05-01,"15","33",15403.65,3
"82927",2012-05-01,"15","34",71674.93,3
"82928",2012-05-01,"15","35",13456.97,1
"82929",2012-05-01,"15","36",6289.12,1
"82930",2012-05-01,"15","38",205812.79,3
"82931",2012-05-01,"15","40",122270.93,2
"82932",2012-05-01,"15","41",2955.95,4
"82933",2012-05-01,"15","42",15717.52,3
"82934",2012-05-01,"15","44",11869.96,1
"82935",2012-05-01,"15","46",50251.02,4
"82936",2012-05-01,"15","47",161.5,4
"82937",2012-05-01,"15","49",35288.21,1
"82938",2012-05-01,"15","50",8312,2
"82939",2012-05-01,"15","52",6165.82,4
"82940",2012-05-01,"15","54",115.64,4
"82941",2012-05-01,"15","55",14857.73,2
"82942",2012-05-01,"15","56",60475.83,4
"82943",2012-05-01,"15","58",790,2
"82944",2012-05-01,"15","59",460.27,4
"82945",2012-05-01,"15","60",279,2
"82946",2012-05-01,"15","67",31953.95,3
"82947",2012-05-01,"15","71",12683.26,4
"82948",2012-05-01,"15","72",109740.54,2
"82949",2012-05-01,"15","74",48815.77,4
"82950",2012-05-01,"15","79",31623.29,3
"82951",2012-05-01,"15","80",283.84,1
"82952",2012-05-01,"15","81",17399.05,4
"82953",2012-05-01,"15","82",39789.6,2
"82954",2012-05-01,"15","83",1123.1,1
"82955",2012-05-01,"15","85",10347.49,2
"82956",2012-05-01,"15","87",38830.48,4
"82957",2012-05-01,"15","90",20120.6,4
"82958",2012-05-01,"15","91",12743.83,4
"82959",2012-05-01,"15","92",73778.65,1
"82960",2012-05-01,"15","93",1582.88,4
"82961",2012-05-01,"15","94",3969.64,1
"82962",2012-05-01,"15","95",113889.08,2
"82963",2012-05-01,"15","96",14177.7,2
"82964",2012-05-01,"15","97",7895.93,2
"82965",2012-05-01,"15","98",1593.99,3
"82966",2012-05-01,"16","1",29364.33,1
"82967",2012-05-01,"16","2",79430.31,2
"82968",2012-05-01,"16","3",20630.82,3
"82969",2012-05-01,"16","4",49077.41,1
"82970",2012-05-01,"16","5",28887.94,3
"82971",2012-05-01,"16","6",12766.91,3
"82972",2012-05-01,"16","7",31355.95,3
"82973",2012-05-01,"16","8",48675.98,2
"82974",2012-05-01,"16","9",97084.7,3
"82975",2012-05-01,"16","10",41420.62,3
"82976",2012-05-01,"16","11",38210.73,4
"82977",2012-05-01,"16","12",19264.16,3
"82978",2012-05-01,"16","13",49439.75,1
"82979",2012-05-01,"16","14",24576.19,3
"82980",2012-05-01,"16","16",112226.99,4
"82981",2012-05-01,"16","17",23408.93,1
"82982",2012-05-01,"16","18",8.55,3
"82983",2012-05-01,"16","19",5254.61,4
"82984",2012-05-01,"16","20",10513.71,1
"82985",2012-05-01,"16","21",10773.83,4
"82986",2012-05-01,"16","22",17231.58,1
"82987",2012-05-01,"16","23",37336.02,3
"82988",2012-05-01,"16","24",5401.54,2
"82989",2012-05-01,"16","25",17007.61,2
"82990",2012-05-01,"16","26",5659.66,4
"82991",2012-05-01,"16","27",2558.77,2
"82992",2012-05-01,"16","28",663.49,4
"82993",2012-05-01,"16","29",3856.32,4
"82994",2012-05-01,"16","30",5710.48,1
"82995",2012-05-01,"16","31",2310.1,2
"82996",2012-05-01,"16","32",15266.6,2
"82997",2012-05-01,"16","33",6427.23,1
"82998",2012-05-01,"16","34",22060.78,2
"82999",2012-05-01,"16","35",837.88,3
"83000",2012-05-01,"16","36",4453,1
"83001",2012-05-01,"16","38",204206.91,4
"83002",2012-05-01,"16","40",99231.43,2
"83003",2012-05-01,"16","41",2958.76,1
"83004",2012-05-01,"16","42",16097.43,4
"83005",2012-05-01,"16","44",11615.24,1
"83006",2012-05-01,"16","45",10.94,4
"83007",2012-05-01,"16","46",48661.27,4
"83008",2012-05-01,"16","47",58,3
"83009",2012-05-01,"16","48",3144,2
"83010",2012-05-01,"16","49",273.24,4
"83011",2012-05-01,"16","52",4266.82,4
"83012",2012-05-01,"16","54",26.64,2
"83013",2012-05-01,"16","55",14425.5,1
"83014",2012-05-01,"16","56",113568.4,2
"83015",2012-05-01,"16","58",520,2
"83016",2012-05-01,"16","59",15.96,4
"83017",2012-05-01,"16","60",432,4
"83018",2012-05-01,"16","67",22821.95,4
"83019",2012-05-01,"16","71",8425.46,4
"83020",2012-05-01,"16","72",85773.89,1
"83021",2012-05-01,"16","74",28307.44,4
"83022",2012-05-01,"16","79",16305.01,4
"83023",2012-05-01,"16","80",2658.63,4
"83024",2012-05-01,"16","81",14646.25,3
"83025",2012-05-01,"16","82",29701.81,3
"83026",2012-05-01,"16","83",844.9,4
"83027",2012-05-01,"16","85",8215.37,4
"83028",2012-05-01,"16","87",36020.59,1
"83029",2012-05-01,"16","90",28770.66,1
"83030",2012-05-01,"16","91",22618.03,2
"83031",2012-05-01,"16","92",84274.5,2
"83032",2012-05-01,"16","93",4676.17,3
"83033",2012-05-01,"16","94",6970.65,3
"83034",2012-05-01,"16","95",108531.55,2
"83035",2012-05-01,"16","96",496.58,1
"83036",2012-05-01,"16","97",9550.28,4
"83037",2012-05-01,"16","98",90.44,1
"83038",2012-05-01,"17","1",79694.44,3
"83039",2012-05-01,"17","2",168978.49,3
"83040",2012-05-01,"17","3",54784.06,4
"83041",2012-05-01,"17","4",99910.7,1
"83042",2012-05-01,"17","5",81381.27,3
"83043",2012-05-01,"17","6",28427.2,4
"83044",2012-05-01,"17","7",83986.64,2
"83045",2012-05-01,"17","8",78451.95,1
"83046",2012-05-01,"17","9",129665.46,3
"83047",2012-05-01,"17","10",57481.57,2
"83048",2012-05-01,"17","11",48923.71,4
"83049",2012-05-01,"17","12",30318.73,3
"83050",2012-05-01,"17","13",92891.26,1
"83051",2012-05-01,"17","14",58043.76,3
"83052",2012-05-01,"17","16",147673.53,4
"83053",2012-05-01,"17","17",35642.4,1
"83054",2012-05-01,"17","18",2.75,1
"83055",2012-05-01,"17","19",13864.66,1
"83056",2012-05-01,"17","20",14504.8,4
"83057",2012-05-01,"17","21",14430.75,3
"83058",2012-05-01,"17","22",22665.73,2
"83059",2012-05-01,"17","23",49649.06,1
"83060",2012-05-01,"17","24",16482.12,3
"83061",2012-05-01,"17","25",22339.35,2
"83062",2012-05-01,"17","26",26312.74,1
"83063",2012-05-01,"17","27",4994.33,1
"83064",2012-05-01,"17","28",4239.87,2
"83065",2012-05-01,"17","29",7863.09,1
"83066",2012-05-01,"17","30",10327.08,3
"83067",2012-05-01,"17","31",4793.19,1
"83068",2012-05-01,"17","32",25528.82,1
"83069",2012-05-01,"17","33",14607.5,1
"83070",2012-05-01,"17","34",49410.88,1
"83071",2012-05-01,"17","35",5893.64,3
"83072",2012-05-01,"17","36",6062.52,3
"83073",2012-05-01,"17","38",364557.93,4
"83074",2012-05-01,"17","40",202102.55,3
"83075",2012-05-01,"17","41",272.5,3
"83076",2012-05-01,"17","42",17055.25,3
"83077",2012-05-01,"17","44",30173.41,4
"83078",2012-05-01,"17","45",44.79,1
"83079",2012-05-01,"17","46",115680.47,1
"83080",2012-05-01,"17","48",2975,4
"83081",2012-05-01,"17","49",154.44,4
"83082",2012-05-01,"17","52",14206.13,1
"83083",2012-05-01,"17","54",282.94,2
"83084",2012-05-01,"17","55",31313.8,3
"83085",2012-05-01,"17","56",77397.11,3
"83086",2012-05-01,"17","58",2040,3
"83087",2012-05-01,"17","59",1726.5,3
"83088",2012-05-01,"17","60",1710,3
"83089",2012-05-01,"17","67",50719.81,1
"83090",2012-05-01,"17","71",9948.79,3
"83091",2012-05-01,"17","72",186594.64,1
"83092",2012-05-01,"17","74",50752.62,2
"83093",2012-05-01,"17","79",110893.49,2
"83094",2012-05-01,"17","80",3569.6,3
"83095",2012-05-01,"17","81",64715.75,3
"83096",2012-05-01,"17","82",73669.31,1
"83097",2012-05-01,"17","83",2013.52,1
"83098",2012-05-01,"17","85",16568.24,1
"83099",2012-05-01,"17","87",61332.83,1
"83100",2012-05-01,"17","90",144331.36,4
"83101",2012-05-01,"17","91",57717.42,3
"83102",2012-05-01,"17","92",240489.38,1
"83103",2012-05-01,"17","93",17979.83,1
"83104",2012-05-01,"17","94",3433.03,1
"83105",2012-05-01,"17","95",238504.19,4
"83106",2012-05-01,"17","96",3762.13,3
"83107",2012-05-01,"17","97",38328.62,3
"83108",2012-05-01,"17","98",673.93,4
"83109",2012-05-01,"18","1",57650.5,2
"83110",2012-05-01,"18","2",238069.34,3
"83111",2012-05-01,"18","3",34442.43,1
"83112",2012-05-01,"18","4",101488.44,3
"83113",2012-05-01,"18","5",51225,2
"83114",2012-05-01,"18","6",19579.66,3
"83115",2012-05-01,"18","7",106479.2,2
"83116",2012-05-01,"18","8",114637.26,1
"83117",2012-05-01,"18","9",86387.94,3
"83118",2012-05-01,"18","10",60943.54,2
"83119",2012-05-01,"18","11",69574.34,3
"83120",2012-05-01,"18","12",15225.78,2
"83121",2012-05-01,"18","13",149514.84,3
"83122",2012-05-01,"18","14",76147.01,1
"83123",2012-05-01,"18","16",128928.46,4
"83124",2012-05-01,"18","17",47566.81,3
"83125",2012-05-01,"18","18",12.89,2
"83126",2012-05-01,"18","19",7469.8,3
"83127",2012-05-01,"18","20",29875.94,3
"83128",2012-05-01,"18","21",15156.08,4
"83129",2012-05-01,"18","22",52053.3,1
"83130",2012-05-01,"18","23",141140.81,1
"83131",2012-05-01,"18","24",26372.9,2
"83132",2012-05-01,"18","25",68777.97,3
"83133",2012-05-01,"18","26",33146.73,3
"83134",2012-05-01,"18","27",9105.96,3
"83135",2012-05-01,"18","28",4934.93,1
"83136",2012-05-01,"18","29",42996.14,2
"83137",2012-05-01,"18","30",27659.25,3
"83138",2012-05-01,"18","31",9247.31,4
"83139",2012-05-01,"18","32",36569.74,3
"83140",2012-05-01,"18","33",24278.71,4
"83141",2012-05-01,"18","34",105618.48,2
"83142",2012-05-01,"18","35",24948.86,1
"83143",2012-05-01,"18","36",13083,4
"83144",2012-05-01,"18","38",266716.5,3
"83145",2012-05-01,"18","40",235955.08,3
"83146",2012-05-01,"18","41",2166.5,3
"83147",2012-05-01,"18","42",27368.38,1
"83148",2012-05-01,"18","44",15197.05,2
"83149",2012-05-01,"18","46",99743.97,1
"83150",2012-05-01,"18","47",0,3
"83151",2012-05-01,"18","49",43339.56,2
"83152",2012-05-01,"18","50",7570,2
"83153",2012-05-01,"18","52",9926.12,3
"83154",2012-05-01,"18","54",156.56,3
"83155",2012-05-01,"18","55",24051.16,1
"83156",2012-05-01,"18","56",78174.38,1
"83157",2012-05-01,"18","58",10427,2
"83158",2012-05-01,"18","59",781.19,3
"83159",2012-05-01,"18","60",909,3
"83160",2012-05-01,"18","67",36008.86,3
"83161",2012-05-01,"18","71",27902.94,3
"83162",2012-05-01,"18","72",166151.03,2
"83163",2012-05-01,"18","74",83950.23,1
"83164",2012-05-01,"18","79",86797.21,1
"83165",2012-05-01,"18","80",2387.48,1
"83166",2012-05-01,"18","81",57317.48,3
"83167",2012-05-01,"18","82",54735.2,2
"83168",2012-05-01,"18","83",9206.42,4
"83169",2012-05-01,"18","85",6820.26,3
"83170",2012-05-01,"18","87",75558.65,3
"83171",2012-05-01,"18","90",100341.44,2
"83172",2012-05-01,"18","91",99456.26,1
"83173",2012-05-01,"18","92",260960.49,1
"83174",2012-05-01,"18","93",18957.16,4
"83175",2012-05-01,"18","94",36768.06,3
"83176",2012-05-01,"18","95",231862.74,4
"83177",2012-05-01,"18","96",44.85,1
"83178",2012-05-01,"18","97",30717.02,3
"83179",2012-05-01,"18","98",7616.58,4
"83180",2012-05-01,"19","1",60825.5,3
"83181",2012-05-01,"19","2",191834.55,3
"83182",2012-05-01,"19","3",43211.5,4
"83183",2012-05-01,"19","4",123912.31,2
"83184",2012-05-01,"19","5",63567.17,1
"83185",2012-05-01,"19","6",19933.73,2
"83186",2012-05-01,"19","7",129275.47,3
"83187",2012-05-01,"19","8",169506.04,4
"83188",2012-05-01,"19","9",147859.88,3
"83189",2012-05-01,"19","10",114749.01,1
"83190",2012-05-01,"19","11",95891.09,4
"83191",2012-05-01,"19","12",28836.48,4
"83192",2012-05-01,"19","13",124704.81,3
"83193",2012-05-01,"19","14",67219.41,1
"83194",2012-05-01,"19","16",286494.5,4
"83195",2012-05-01,"19","17",53064.78,2
"83196",2012-05-01,"19","18",-0.6,3
"83197",2012-05-01,"19","20",25016.04,3
"83198",2012-05-01,"19","21",24425.66,3
"83199",2012-05-01,"19","22",38886.06,2
"83200",2012-05-01,"19","23",111837.57,2
"83201",2012-05-01,"19","24",24103.6,2
"83202",2012-05-01,"19","25",58357.1,1
"83203",2012-05-01,"19","26",30710.76,4
"83204",2012-05-01,"19","27",6863.16,2
"83205",2012-05-01,"19","28",2847.14,1
"83206",2012-05-01,"19","29",22121.02,3
"83207",2012-05-01,"19","30",19706.48,3
"83208",2012-05-01,"19","31",8466.73,3
"83209",2012-05-01,"19","32",33928.34,4
"83210",2012-05-01,"19","33",23594.9,4
"83211",2012-05-01,"19","34",94229.51,3
"83212",2012-05-01,"19","35",23011.61,4
"83213",2012-05-01,"19","36",8060.99,3
"83214",2012-05-01,"19","37",10306.58,2
"83215",2012-05-01,"19","38",297690.74,1
"83216",2012-05-01,"19","40",211501.77,1
"83217",2012-05-01,"19","41",8084.05,2
"83218",2012-05-01,"19","42",28120.73,3
"83219",2012-05-01,"19","44",22076.64,2
"83220",2012-05-01,"19","46",86497.73,2
"83221",2012-05-01,"19","49",21089.05,3
"83222",2012-05-01,"19","50",3914,4
"83223",2012-05-01,"19","52",7958.64,3
"83224",2012-05-01,"19","54",128.68,2
"83225",2012-05-01,"19","55",27180.09,4
"83226",2012-05-01,"19","56",83315,4
"83227",2012-05-01,"19","58",6695,4
"83228",2012-05-01,"19","59",1007.65,1
"83229",2012-05-01,"19","60",2052,1
"83230",2012-05-01,"19","67",81470.08,2
"83231",2012-05-01,"19","71",18128.98,4
"83232",2012-05-01,"19","72",201292.77,2
"83233",2012-05-01,"19","74",65183.53,2
"83234",2012-05-01,"19","78",65,2
"83235",2012-05-01,"19","79",80182.12,3
"83236",2012-05-01,"19","80",87399.49,1
"83237",2012-05-01,"19","81",87682.01,4
"83238",2012-05-01,"19","82",84252.69,3
"83239",2012-05-01,"19","83",14840.01,3
"83240",2012-05-01,"19","85",17778.48,3
"83241",2012-05-01,"19","87",62792.07,1
"83242",2012-05-01,"19","90",251597.55,1
"83243",2012-05-01,"19","91",205484.1,1
"83244",2012-05-01,"19","92",442909.67,2
"83245",2012-05-01,"19","93",148294.79,4
"83246",2012-05-01,"19","94",164841.28,4
"83247",2012-05-01,"19","95",387639.79,4
"83248",2012-05-01,"19","96",69732.7,3
"83249",2012-05-01,"19","97",85607.37,1
"83250",2012-05-01,"19","98",48232.91,4
"83251",2012-05-01,"19","99",280,2
"83252",2012-05-01,"20","1",112286.56,4
"83253",2012-05-01,"20","2",311801.57,3
"83254",2012-05-01,"20","3",42743.34,2
"83255",2012-05-01,"20","4",204391.01,1
"83256",2012-05-01,"20","5",103726.43,2
"83257",2012-05-01,"20","6",27917.38,1
"83258",2012-05-01,"20","7",152800.23,4
"83259",2012-05-01,"20","8",316099.77,3
"83260",2012-05-01,"20","9",183241.68,4
"83261",2012-05-01,"20","10",179222,3
"83262",2012-05-01,"20","11",113288.49,3
"83263",2012-05-01,"20","12",38449.06,1
"83264",2012-05-01,"20","13",219466.97,2
"83265",2012-05-01,"20","14",89529.62,2
"83266",2012-05-01,"20","16",260135.06,2
"83267",2012-05-01,"20","17",64467,2
"83268",2012-05-01,"20","18",1.68,1
"83269",2012-05-01,"20","19",-61.6,2
"83270",2012-05-01,"20","20",27187.81,3
